ID;AGE;PAY_0;PAY_2;PAY_3;PAY_4;PAY_5;PAY_6;RATIO;PAY_AMT1;PAY_AMT2;PAY_AMT3;PAY_AMT4;PAY_AMT5;PAY_AMT6;default.payment.next.month
19035;42;0;0;-2;-2;-2;-2;0,2996;0;0;0;0;0;0;0
19036;41;1;2;2;2;2;2;0,5547;1500;2000;1000;0;2000;0;1
19037;36;0;0;0;0;0;0;0,9974;1600;2500;2000;1000;1000;1000;0
19038;22;0;0;-2;-2;-2;-2;0,0483;0;0;0;0;0;0;0
19039;26;0;0;0;0;0;0;0,5007;2000;2500;3000;3000;2000;3000;0
19040;26;1;2;2;2;0;0;0,5585;2000;1300;0;564;1100;1000;1
19041;43;0;0;0;0;0;0;0,836;5018;5081;6041;3023;4049;6013;0
19042;23;0;-1;0;0;0;0;1,0166;50295;2500;2031;1274;1500;1600;0
19043;23;2;2;2;0;0;2;0,2837;2850;0;1400;1600;1000;0;1
19044;23;0;0;-2;-2;-2;-2;0,8606;0;0;0;0;0;0;0
19045;29;-2;-2;-2;-2;-1;-1;0,034;0;0;0;2583;9566;145007;0
19046;30;0;0;0;0;0;0;0,0954;1106;1124;1137;301;312;373;0
19047;39;0;0;0;0;0;0;0,286;4000;3000;3000;3000;5000;2000;0
19048;46;0;0;0;0;0;0;0,4757;5000;5000;5600;3000;4000;4500;0
19049;40;0;0;0;0;0;0;0,301;2000;6500;3000;3000;7000;2500;0
19050;30;3;4;4;4;4;3;1,0525;6000;1900;6686;0;0;0;1
19051;30;3;2;0;0;0;0;1,0113;0;2346;1400;304;271;0;1
19052;31;-1;-1;0;0;0;0;0,1507;8078;20000;2000;2000;12000;0;0
19053;26;1;2;2;2;2;4;1,0449;0;3103;1000;3000;0;0;1
19054;37;0;0;0;0;0;0;0,9685;3000;2500;1800;2000;1800;2000;1
19055;42;0;0;0;0;0;0;0,6309;1746;1800;1729;945;1149;1200;0
19056;35;2;2;2;2;2;2;0,7986;2460;0;4600;0;4200;2200;1
19057;38;0;0;2;2;0;0;1,0255;3582;1734;0;1148;1034;2667;0
19058;25;1;2;0;0;0;0;0,9727;0;4950;2400;1200;1400;1203;1
19059;25;0;0;0;2;0;0;1,0134;2500;4000;0;1200;1250;1300;0
19060;27;2;0;0;0;2;0;0,8789;2907;3014;5700;0;2700;2800;1
19061;27;0;0;-1;-1;-1;-1;0,1656;1028;3423;2005;501;0;0;1
19062;28;0;0;0;0;0;0;1,014;6300;4500;2524;2000;2000;92000;0
19063;29;0;0;0;0;0;0;0,9304;3474;4000;4000;3500;8000;5000;0
19064;31;0;0;0;0;0;0;0,9117;5000;4000;3000;3000;3000;2000;0
19065;31;1;2;2;0;0;0;1,0036;1949;0;1000;600;0;0;0
19066;32;2;2;0;0;0;2;0,9416;0;3126;2578;5616;0;3000;1
19067;41;0;0;0;0;0;0;0,549;1176;1049;1000;0;0;0;0
19068;37;0;0;0;0;0;0;0,3695;1849;1894;1582;1433;1486;1327;0
19069;40;0;0;0;0;0;0;0,961;2000;1871;1800;1100;1200;1040;0
19070;35;2;2;2;2;2;2;0,9976;1800;0;3000;0;2600;0;1
19071;35;0;0;0;0;0;0;0,153;2519;3643;2500;1000;689;1000;0
19072;39;0;0;0;0;0;0;0,5874;6627;7000;7000;5000;7000;5000;0
19073;35;0;0;0;0;0;0;0,2343;1256;3445;1099;1393;3045;1003;0
19074;33;0;0;-1;0;0;0;1,0107;172;33635;1368;1108;958;1353;0
19075;37;0;0;0;0;0;0;0,6729;10000;8000;5028;5000;5000;10000;0
19076;39;1;2;0;0;0;2;0,9476;0;6000;5000;9000;0;6000;0
19077;36;0;0;0;0;0;0;0,9663;5500;6704;3712;3000;3890;3500;0
19078;40;1;2;2;2;2;2;0,4886;2000;2000;1800;0;3434;1708;0
19079;45;0;0;0;0;0;0;0,1335;1100;1091;1100;1000;1000;1000;0
19080;29;0;0;0;0;0;0;0,9552;3020;5040;2000;2000;12000;5000;0
19081;29;0;0;0;0;0;0;1,1023;7700;10292;8900;7200;14300;10000;0
19082;31;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19083;32;0;0;0;0;2;0;0,2025;3000;2000;3000;0;2000;3000;1
19084;32;2;2;2;0;0;2;0,3717;4000;0;2000;1000;0;4000;1
19085;34;-1;-1;2;0;0;-1;0,113;8000;0;20000;5000;33920;0;0
19086;29;0;0;0;0;0;0;0,9941;3200;3300;3100;2800;2600;2940;0
19087;37;0;0;0;0;0;0;0,4904;2800;3333;3310;2900;3040;3500;0
19088;29;2;2;0;0;0;0;1,1815;0;2700;2450;1830;4300;6500;1
19089;27;-1;2;0;0;0;2;1,0278;8;2072;15000;1500;0;10000;0
19090;31;0;0;0;0;0;0;0,8823;8720;9000;8910;7570;7751;8200;0
19091;34;0;0;-1;0;0;0;0,2965;3092;19948;3000;3002;1002;2102;0
19092;31;2;2;3;2;2;2;0,9031;4600;1000;1500;1900;1800;1200;1
19093;34;0;0;0;0;0;0;0,9777;6800;6600;6800;5600;4900;5100;0
19094;45;0;0;0;0;0;0;0,3158;2000;2100;1837;1400;1486;1572;0
19095;37;0;0;0;0;0;0;2,416;1263;1630;1529;1200;2000;742;0
19096;45;0;0;0;0;0;0;0,9793;2500;2384;3000;2000;2000;2000;0
19097;30;0;0;0;0;0;0;0,8537;2000;2047;3246;1164;1048;1100;0
19098;25;0;0;0;0;0;2;0,6319;1500;1500;2000;2500;0;3000;0
19099;27;3;2;0;0;0;3;1,0349;0;3278;3211;11457;0;0;1
19100;27;0;0;0;0;-1;-1;0,0832;2000;2000;1000;735;1051;569;0
19101;28;1;2;2;2;2;0;0,4814;0;1800;1300;0;1300;1900;1
19102;49;2;0;0;0;0;0;0,5605;1057;1073;1237;500;300;205;1
19103;45;0;0;0;-2;-2;-2;0,0962;5000;0;0;0;0;5562;0
19104;40;1;3;2;0;0;0;0,7258;0;0;1000;314;0;0;1
19105;39;2;0;0;2;2;0;0,5555;1500;3000;1500;0;1500;2000;1
19106;49;2;0;0;0;0;0;0,549;6000;6000;5000;3000;3500;3000;1
19107;27;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
19108;28;0;0;0;0;0;0;0,6284;1923;1501;1000;0;0;49347;0
19109;29;-2;-2;-2;-1;0;0;0,0051;0;0;1387;1000;1000;1000;1
19110;30;0;0;0;0;0;0;0,6653;5000;40000;100000;5720;5922;5958;0
19111;35;0;0;-1;0;0;0;0,154;2054;6911;2000;1000;357;1000;0
19112;28;0;0;0;0;0;0;0,1835;1300;1500;1200;467;400;500;0
19113;28;0;-1;-1;-1;-1;-1;0,0157;2209;923;1751;573;873;984;0
19114;30;-1;-1;-1;-1;-1;-1;0,0363;5583;5583;5583;5583;5500;5823;0
19115;31;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19116;36;1;2;-1;2;2;-1;0,7078;22;6245;3;6;30006;1221;0
19117;28;0;0;0;0;0;0;0,7956;3440;5017;5000;2000;1500;42800;0
19118;44;0;0;0;2;2;2;0,619;1457;2600;2000;0;0;0;0
19119;42;0;0;0;0;0;0;0,629;1784;1898;1985;1629;1655;1687;0
19120;35;0;0;0;0;0;0;0,2282;1378;1723;1695;1028;1056;907;0
19121;34;0;0;0;0;-1;0;0,3213;5005;2116;1200;75742;0;62282;0
19122;49;0;-1;-1;-1;0;0;0,2962;5325;5423;29628;0;0;3513;0
19123;32;0;0;0;0;0;0;0,8389;5479;5682;5850;6625;6790;6235;0
19124;32;-2;-2;-2;-2;-2;-2;0,0132;142;6001;996;0;1983;7228;0
19125;32;0;0;0;0;0;0;0,3317;2538;2000;2000;1500;1000;64411;0
19126;39;-1;2;-1;-1;-1;-1;0,1779;0;5333;5333;5333;21348;5333;0
19127;26;2;0;0;0;0;0;0,9858;3120;3303;2800;2200;7600;0;1
19128;31;0;0;0;0;0;0;0,7968;6000;6000;6000;5500;6000;5500;0
19129;45;0;0;0;0;0;0;0,9842;1611;1700;1547;785;1000;888;0
19130;44;1;2;0;0;0;0;0,6577;0;1802;1737;1170;1189;1230;0
19131;30;2;2;2;2;2;2;0,2383;2000;0;4000;0;2000;0;1
19132;33;0;0;0;0;0;0;0,2259;4007;5000;5000;6000;6000;6000;0
19133;32;0;0;-1;0;0;0;0,0218;0;712;1000;4000;0;821;0
19134;34;2;2;2;0;0;0;0,9875;4310;0;2033;1119;985;2000;0
19135;34;-1;0;0;0;0;0;0,3094;75000;30000;4000;4000;5000;5000;0
19136;34;0;0;0;0;0;0;1;1444;1660;1400;588;600;0;0
19137;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19138;35;0;0;0;0;0;0;0,0482;2000;3000;2000;2000;2000;2000;0
19139;34;-2;-2;-2;-2;-2;-2;0,0034;1232;291;776;0;312;576;0
19140;37;1;1;-2;-2;-1;0;0,0926;0;0;0;40000;507;656;0
19141;37;0;0;0;0;0;-1;0,1732;5000;5017;5000;0;6774;0;0
19142;43;-2;-2;-2;-1;-1;-1;0,0968;13829;22997;25071;23122;4000;28650;0
19143;27;-1;0;0;0;-1;0;0,2065;5000;10000;36091;5800;0;464;0
19144;31;0;0;0;0;0;0;1,0124;6400;6600;6500;5100;5300;6000;0
19145;32;0;0;0;0;0;0;0,7436;2700;2800;2100;2181;2500;2300;0
19146;40;2;2;2;2;2;2;0,693;3000;0;5346;0;4600;3000;1
19147;41;-2;-2;-2;-2;-2;-2;0,066;13934;7735;5551;1241;1801;1359;0
19148;29;-1;-1;-1;-1;0;0;0,0627;7485;12625;882;0;0;0;0
19149;37;0;0;0;0;0;0;0,9517;5000;5000;4000;3700;2000;2000;0
19150;36;1;2;2;0;0;2;0,3167;2000;0;1339;2493;0;792;1
19151;46;0;0;0;0;-2;-2;1,025;11250;10950;0;0;0;672;0
19152;38;0;0;0;0;0;0;0,9686;2006;2100;2109;2131;2195;2458;0
19153;47;0;0;0;0;0;0;0,8806;5000;5000;5000;5000;5000;5000;0
19154;42;0;0;0;0;0;0;1,0123;2000;2300;2500;500;600;600;0
19155;37;0;0;0;0;-1;0;0,2318;1973;1890;1595;29019;567;506;0
19156;43;-1;-1;-1;-1;0;-1;0,0173;1808;5054;3109;9;693;3579;0
19157;36;-2;-2;-2;-2;-2;-2;0,0199;7008;0;0;0;0;0;0
19158;39;0;0;0;0;0;0;0,8645;5000;5000;1300;5000;6000;5000;0
19159;46;0;0;0;0;0;-2;0,9823;2000;2000;1018;0;0;0;0
19160;43;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19161;38;-1;-1;-1;-1;-1;-1;0,1001;3751;4366;5602;21034;1026;1026;0
19162;39;-2;-2;-2;-2;-2;-2;0,0127;599;552;6360;0;6054;0;0
19163;47;0;0;0;0;0;0;0,8432;10000;10000;10000;9009;9031;9000;0
19164;36;0;0;2;0;0;0;0,7861;33010;0;11021;9200;8500;8300;0
19165;33;-2;-2;-2;-2;-2;-2;0,0179;3411;2131;2131;2131;0;5354;0
19166;34;0;0;0;0;0;0;1,0053;150000;8000;5500;5000;5500;6000;0
19167;35;0;0;0;0;0;0;0,064;1053;1073;1081;178;184;185;1
19168;33;1;2;2;2;2;2;0,2856;0;5000;2000;2000;1900;2200;1
19169;40;-1;-1;-1;-1;-1;-1;0,0487;0;5000;5000;0;5000;1000;0
19170;36;-1;-1;-1;-1;-1;-1;0,0107;476;476;476;476;1075;876;0
19171;43;0;0;0;0;0;0;1,0414;6329;5472;5701;2211;38663;2350;0
19172;38;0;0;0;0;0;0;1,0088;2506;3500;2104;2015;2001;2102;0
19173;33;0;0;0;0;0;0;0,9218;3252;3215;2792;1881;1945;2184;0
19174;35;-2;-1;2;-1;-1;-1;0,0049;660;0;330;330;740;0;0
19175;39;0;0;-1;-1;-1;-1;0,6481;4671;1048;1048;1048;1221;1048;0
19176;48;1;-1;-1;-2;-2;-2;0,0033;200;0;0;0;0;0;0
19177;36;-1;-1;-1;-1;-1;-1;0,023;1423;1856;1804;600;0;0;0
19178;44;-2;-2;-2;-2;-2;-2;0,2437;1336;8457;48757;4200;7312;21740;0
19179;41;2;2;2;2;0;0;0,5708;6500;3582;0;3605;3731;3752;1
19180;34;0;0;0;0;0;0;0,2639;1526;3006;5020;5000;2000;935;0
19181;35;0;0;0;0;0;0;0,8506;5007;7004;7008;5005;4009;3807;0
19182;35;0;0;0;0;0;0;0,305;7000;8000;9400;1000;6000;3000;0
19183;40;0;0;0;0;0;0;0,583;3230;3500;3000;2956;3100;3400;0
19184;40;-2;-2;-2;-2;-2;-2;0,0024;390;780;390;390;390;390;1
19185;22;0;0;0;0;0;0;0,988;2000;1376;1383;1000;455;1500;0
19186;24;0;0;0;0;0;-1;0,5939;10096;3000;1005;2000;1579;2882;0
19187;38;-2;-2;-2;-2;-2;-2;0,1448;30073;24315;3724;28347;11280;31266;0
19188;45;0;0;0;0;0;0;1,144;12429;11254;10956;8587;8638;9284;0
19189;37;-2;-2;-2;-2;-2;-2;0,0127;5332;5348;5065;2019;2443;4697;0
19190;43;1;2;0;0;0;0;0,6663;0;5000;5000;7000;5000;5000;1
19191;47;0;0;0;0;0;0;1,0736;2000;1700;2000;1000;702;600;0
19192;38;0;0;0;-1;0;0;0,6257;2000;0;95000;1000;3700;16;0
19193;38;-2;-2;-2;-2;-2;-2;0,0138;2772;2571;2571;2571;2571;2571;0
19194;32;0;0;0;0;0;0;0,607;6000;4500;4300;6000;4400;4500;0
19195;33;1;1;2;2;2;2;1,015;29540;74;14301;13000;12800;12800;0
19196;27;-1;0;0;0;-1;-1;0,413;1547;8000;8000;20650;2529;0;0
19197;28;-1;-1;-1;-1;-1;0;0,2586;1625;3556;14010;3000;0;691;0
19198;35;-2;-2;-2;-2;-2;-2;0,0912;22372;7364;19445;45604;25996;4420;0
19199;40;-1;-1;-2;-2;-2;-2;0,0082;0;0;0;0;0;0;0
19200;32;0;0;0;0;-1;0;0,0642;6151;4110;6920;6637;0;16744;1
19201;46;3;2;2;2;3;5;0,9762;2000;2000;2000;4000;0;1000;1
19202;43;-1;-1;-1;-1;-1;-1;0,1949;1291;3898;1681;901;0;0;0
19203;36;0;0;0;0;0;0;0,6564;6083;5913;5293;5126;5640;5119;0
19204;22;-1;0;0;0;0;0;0,3598;1000;1036;1196;306;26045;1513;0
19205;24;0;0;0;2;0;0;1,0283;1500;3000;0;1000;1000;1500;0
19206;24;0;0;0;0;0;0;1,5739;2700;2700;2110;2125;3000;2300;0
19207;25;2;2;2;2;2;2;0,9881;3800;1400;0;1500;2300;1114;1
19208;37;0;0;0;0;0;0;0,7117;5837;4278;4021;3828;3843;3879;0
19209;30;0;0;0;0;0;0;0,3413;3900;5500;5700;4000;4000;4000;0
19210;30;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19211;31;0;0;0;0;0;0;0,0528;2000;1300;1461;1000;2000;2000;0
19212;29;1;-1;-1;-1;0;0;0,0049;162;1140;1130;0;0;0;0
19213;31;2;2;0;0;0;0;1,0132;3500;4400;5013;4000;4000;4000;1
19214;31;-2;-2;-2;-2;-2;-2;0,0301;2180;2750;0;1060;2000;1060;0
19215;34;3;3;4;4;5;5;0,8641;8000;8000;8000;8000;10000;5000;0
19216;27;0;0;0;0;0;0;0,3948;1283;1584;1217;496;662;489;0
19217;38;-1;-1;0;0;0;0;0,9008;35007;2000;2000;5000;10000;2000;0
19218;40;0;0;0;0;0;0;0,7092;4841;5047;4922;4926;5105;5500;0
19219;35;0;0;0;0;0;0;0,1875;2000;3000;1160;1000;0;1000;0
19220;34;-2;-2;-2;-2;-2;-2;0,0967;29089;21286;0;0;4065;0;0
19221;47;2;2;2;0;0;0;1,0209;5501;22;2000;1000;2000;2039;1
19222;36;0;-1;-1;0;0;0;0,4066;3744;119356;20062;10189;30032;4005;0
19223;42;0;0;0;0;0;0;0,6376;6232;12104;7002;6302;6417;6502;0
19224;38;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
19225;45;0;-1;-1;-1;-1;0;0,2419;2230;609;0;40396;3000;105100;0
19226;38;-1;-1;-1;-1;-1;0;0,0076;165;1520;413;300;0;1638;0
19227;45;0;0;0;0;0;0;0,8541;1520;1234;1243;563;1609;1500;0
19228;32;0;0;0;0;0;0;0,3773;3000;5007;10000;5011;5000;10000;0
19229;32;-1;-1;-1;-2;-2;-2;0,1943;2911;5842;2088;2903;3874;3201;0
19230;41;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19231;44;-2;-2;-2;-2;-2;-2;0,0294;0;0;0;0;2947;4193;0
19232;38;-1;-1;-1;-1;-1;-1;0,045;0;2267;1338;0;757;0;0
19233;42;0;0;0;0;0;0;0,9617;2000;1577;1626;800;814;629;1
19234;45;2;0;0;0;0;0;1,0374;2000;1600;1500;1100;1053;1320;1
19235;37;1;-2;-1;-1;-1;-2;0,0196;0;689;2943;0;0;16007;0
19236;39;-2;-2;-2;-2;-2;-2;0,1075;6653;330;36550;16481;21264;16253;0
19237;49;1;-2;-2;-2;-2;-1;0,0302;0;0;0;0;6946;0;0
19238;36;-2;-2;-2;-2;-2;-2;0,0126;104;2653;2472;859;2784;2287;0
19239;35;-2;-2;-2;-2;-2;-2;0,0384;10402;1530;4000;1683;6031;4512;0
19240;35;-2;-2;-2;-2;-2;-2;0,2521;1617;8179;7285;20171;5483;42081;0
19241;44;0;0;0;0;-1;-1;0,019;1500;2000;2023;4102;4448;7274;0
19242;42;2;0;0;0;0;2;0,4592;1176;1198;1518;1264;0;1308;1
19243;41;-1;-1;-1;-1;-1;-1;0,0505;5344;5124;4730;6635;3477;2979;0
19244;47;0;0;0;2;-1;2;0,5281;1456;4140;0;904;0;12985;1
19245;42;-1;2;2;-2;-2;-2;0,0768;0;1281;3786;2056;5634;6013;0
19246;37;-2;-1;-1;-2;-2;-1;0,0181;1771;0;730;626;2718;0;0
19247;38;2;2;2;2;0;0;0,4063;2000;2000;0;1369;3100;0;0
19248;44;-2;-2;-2;-2;-2;-2;1;1330;2988;0;30000;0;1219;0
19249;36;1;2;-1;2;-1;3;0,0185;0;4000;0;3338;0;0;1
19250;38;-1;2;2;2;2;2;0,012;0;0;0;0;0;0;0
19251;30;-2;-2;-2;-2;-2;-2;0,0236;10446;5002;504;499;5056;2152;1
19252;30;0;0;-1;-1;-1;0;0,2463;0;10296;25219;7341;163123;7267;1
19253;30;0;0;0;0;0;0;0,2086;10300;10018;10026;5000;10000;2401;0
19254;44;0;0;0;0;0;0;0,4876;2020;5000;3011;1500;1000;1000;0
19255;39;-1;-1;-1;-1;-1;-1;0,0215;4790;6462;456;0;14447;9196;1
19256;41;-1;-1;-1;-1;-1;-1;0,0152;0;3618;0;2032;3827;3710;0
19257;31;-1;-1;-2;-2;-2;-2;0,0078;0;0;0;0;0;0;0
19258;31;-1;-1;-1;-1;0;0;0,2041;17577;35758;90018;41340;20000;15000;0
19259;33;3;2;2;2;0;0;0,8421;0;4000;0;2000;1000;2000;1
19260;29;-1;-1;-1;-1;-1;-1;0,0096;226;2031;0;1118;1858;620;0
19261;29;2;2;2;2;2;2;0,5113;5900;4500;0;5954;3900;4826;1
19262;31;0;0;0;0;0;0;1,4756;2127;2151;2500;1836;1904;1915;0
19263;31;1;-2;-1;-1;-2;-1;0,0042;0;995;0;0;900;0;0
19264;37;-2;-2;-2;-2;-2;-2;0,0018;0;0;283;0;0;0;0
19265;47;1;2;2;2;2;2;0,4949;3000;1700;1500;0;3000;1402;0
19266;35;0;0;0;0;0;0;0,68;5000;5045;2563;3006;3000;2218;1
19267;37;-1;-1;-1;-1;-1;-1;0,0024;0;313;152;148;498;148;0
19268;42;-1;0;0;-2;-1;-1;0,0366;2000;0;0;2621;0;0;0
19269;42;-1;-1;-2;-2;-1;-1;0,0029;0;0;0;494;0;138;0
19270;39;-1;-1;-1;0;-1;-1;0,0913;780;6837;1000;2568;2199;4067;1
19271;43;5;4;3;2;0;0;1,0424;0;0;0;0;0;18;1
19272;40;0;0;0;0;0;0;0,9082;3162;3523;3025;2344;5000;3000;0
19273;32;0;0;0;0;0;0;0,807;7288;6079;6091;6227;5055;27486;0
19274;32;0;0;0;0;0;0;0,2161;2000;1650;1500;1004;500;1000;0
19275;32;1;-2;-2;-1;-1;-2;0,0313;0;0;5660;0;0;0;0
19276;33;-2;-2;-2;-2;-2;-2;0,0289;6087;947;500;1283;500;500;0
19277;41;0;0;0;0;0;0;0,9876;5300;4300;4800;2500;2000;2000;0
19278;41;-1;-1;-1;-1;0;0;0,7708;1679;566;61664;0;0;4480;0
19279;39;-1;-1;3;2;-1;2;0,3722;1209;0;0;18611;0;920;0
19280;32;-2;-2;-2;-2;-2;-2;0,0237;0;0;3564;0;0;0;0
19281;40;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19282;33;-2;-2;-2;-2;-2;-2;0,0321;1064;4974;0;0;0;0;0
19283;29;-1;-1;-1;-1;-1;-1;0,0163;1149;2140;3313;3750;2491;9785;0
19284;32;0;0;0;0;0;0;1,0227;2900;2766;3648;2700;2487;2600;1
19285;32;2;0;0;0;0;0;0,569;2000;2000;1700;1400;1446;1500;1
19286;32;0;0;0;0;0;0;0,0537;1222;1147;2000;2000;0;766;1
19287;34;0;0;0;0;0;0;0,9982;7632;6839;6518;6356;6441;6763;0
19288;35;-1;-1;-1;-1;-2;-2;0,0105;37;3000;1000;0;0;0;0
19289;36;0;0;0;0;0;0;0,9764;5000;5000;3500;3000;3000;5049;0
19290;42;-1;-1;-1;2;-1;-1;0,1215;2324;4204;0;3160;49828;1647;0
19291;33;-1;-1;-1;-1;-1;-1;0,0266;4271;3711;2121;2275;2895;8429;0
19292;39;-2;-2;-2;-2;-2;-2;0,0313;3756;652;326;326;476;326;1
19293;37;0;0;0;0;-1;-1;0,2449;1196;1261;1000;1335;90;1335;0
19294;38;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19295;36;0;0;0;0;0;0;0,9806;9000;8993;7503;6000;11300;6103;0
19296;41;-1;-1;-1;-1;-1;-1;0,0544;1436;1114;1917;19588;16666;707;0
19297;40;0;0;0;0;0;0;0,1532;3171;3000;2000;4000;3000;2100;0
19298;40;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
19299;40;0;0;0;0;0;0;1,0004;7797;8201;7302;5437;5651;5683;0
19300;37;0;0;0;0;0;0;0,915;10404;10015;16502;60003;15008;20000;0
19301;39;-1;-1;-1;2;-1;-1;0,0243;4134;3967;0;864;1738;1788;0
19302;39;0;0;0;0;0;0;1,0109;25799;35530;31376;70000;17670;20000;0
19303;36;2;0;0;0;-2;-2;0,9479;2624;1000;0;0;0;0;0
19304;31;-1;-1;-2;-2;-2;-2;0,002;0;0;0;0;0;0;0
19305;31;0;0;-1;2;0;0;0,1022;7005;3239;0;0;0;0;0
19306;31;0;0;0;-1;0;-1;0,1439;5000;5000;15897;12000;9368;6000;0
19307;33;0;0;0;0;0;0;0,1994;1735;1765;1777;1196;1233;1238;0
19308;32;-1;0;-1;-1;-1;-1;0,0359;5255;7067;2696;5560;2866;8680;0
19309;32;-1;-1;2;-1;0;-1;0,3223;2781;0;32231;0;21651;26748;0
19310;42;0;0;0;0;0;0;0,6566;10000;7000;5065;5000;10000;5000;0
19311;33;-2;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;1
19312;34;0;0;0;0;0;0;0,2325;3933;2001;1318;1134;216;0;0
19313;34;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;423;1
19314;34;-2;-1;-1;-2;-2;-1;0,0908;18184;10274;4726;4490;4745;1283;0
19315;33;-1;-1;-1;-1;-1;-1;0,0129;1166;1873;876;1741;2245;0;0
19316;41;3;2;2;7;7;7;0,0013;0;0;0;0;0;0;0
19317;38;-2;-2;-2;-2;-2;-2;0,0009;0;0;111;0;288;1200;0
19318;44;2;2;2;2;2;2;0,4521;1500;0;2385;0;2000;0;1
19319;39;0;0;0;0;0;0;0,4848;14000;40015;1625;32044;27248;3650;0
19320;42;0;0;0;-1;-1;0;0,6875;1301;5098;600;53900;1100;10000;1
19321;35;0;0;0;0;-2;-2;0,309;1800;1900;0;0;0;0;0
19322;36;0;0;0;0;0;0;2,0946;8245;7143;13700;15000;7500;0;0
19323;38;7;6;5;4;3;2;2,1036;0;880;528;0;0;2380;0
19324;39;-2;-2;-2;-2;-2;-2;0,0045;355;0;0;907;0;0;0
19325;38;-2;-2;-2;-2;-2;-2;0,0325;207;207;207;207;207;207;0
19326;38;-1;-1;-1;0;0;0;0,1494;0;24962;10000;943;1000;1058;0
19327;40;1;-2;-1;-1;-1;-1;0,0185;0;3504;4272;2977;1900;0;0
19328;39;1;-2;-2;-1;0;0;0,0097;0;0;873;0;0;0;0
19329;40;2;0;0;0;2;2;0,2624;1815;1866;3400;1500;1500;1484;1
19330;41;0;0;0;0;0;2;1,0099;2000;3000;3000;5000;0;1500;0
19331;41;0;0;0;0;0;0;0,2893;10000;4200;30000;7;3000;0;0
19332;35;0;0;0;-1;-1;-1;0,921;1501;1000;7200;0;1000;2017;0
19333;35;-1;-1;-1;-1;-1;-1;0,0881;1326;2866;4406;2821;1854;1688;0
19334;38;0;0;0;0;0;0;1,0022;1800;1750;1800;1165;2600;1200;0
19335;36;-1;-1;-1;-1;0;-1;0,17;897;1066;1760;0;5510;0;0
19336;48;-1;-1;0;0;-1;-1;0,284;31280;26757;5076;9539;10861;56137;0
19337;35;0;0;0;0;0;0;0,1084;2389;2414;2378;892;925;938;0
19338;44;0;0;0;0;0;0;0,8166;33882;4000;4000;4000;5000;5900;1
19339;48;0;0;-2;-2;-2;-2;0,9927;0;0;0;0;0;0;0
19340;43;0;0;0;0;0;0;0,4488;2350;1392;1183;511;1151;482;0
19341;45;0;0;0;0;0;0;1,002;2080;1690;1458;1100;1076;1094;0
19342;41;0;0;0;0;0;0;1,1192;4000;7000;3533;2673;3500;4303;0
19343;31;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19344;34;2;0;0;2;0;0;0,6274;5136;17994;0;5469;5656;6811;0
19345;48;2;2;2;2;2;2;0,8279;1500;1595;750;0;1452;0;1
19346;35;-2;-2;-2;-2;-2;-2;0,0385;10127;258;274;388;766;1185;0
19347;31;1;2;0;0;0;0;0,9741;0;5166;2963;833;812;0;1
19348;44;1;-2;-2;-2;-2;-2;0;0;0;0;0;0;0;0
19349;37;0;0;0;0;0;0;0,3052;1149;1191;1079;239;209;206;0
19350;41;0;0;0;0;0;0;0,7971;1501;2003;1420;937;972;1007;0
19351;36;2;0;0;-2;-2;-2;0,2581;1700;0;0;0;0;0;1
19352;40;1;2;3;2;3;2;0,5322;5900;0;4900;0;2500;2500;1
19353;49;-1;0;0;0;0;0;0,1371;3000;3500;2500;2500;2500;2000;0
19354;43;0;0;0;0;0;-2;0,8292;2000;2000;2000;0;0;0;0
19355;39;0;0;0;2;0;0;0,7942;2000;2000;1000;1000;2000;2000;1
19356;33;0;0;0;0;-1;-1;0,0355;2000;10053;8017;6788;10413;10519;0
19357;41;-1;-1;-1;-1;-1;-1;0,0132;0;3568;1280;1898;0;2605;0
19358;42;2;-1;-1;-1;0;-1;0,0557;836;836;1672;0;390;930;0
19359;31;2;2;2;0;0;0;0,946;7501;0;5790;4825;6000;5354;0
19360;31;-1;-1;-1;-1;-1;-1;0,0023;416;416;416;416;416;416;0
19361;34;0;0;2;-1;-1;-1;0,1611;1220;0;632;0;316;782;1
19362;33;-1;-1;-1;-1;-1;-1;0,0392;1644;2261;11008;428;3537;0;0
19363;43;0;0;0;0;0;0;0,5862;4149;5571;5221;4001;4001;4001;0
19364;43;0;0;0;0;0;0;0,2866;2000;2000;1850;1400;1400;1400;0
19365;36;-2;-2;-2;-2;-2;-2;0,2946;0;4342;690;0;99;0;0
